ID	X	Y	Zones_multispati	Zones_CPAclasico
23579	274351.30203182	6509907.96293256	I	II
23580	276851.30203182	6509907.96293256	II	II
23581	279351.30203182	6509907.96293256	II	II
23582	281851.30203182	6509907.96293256	II	II
23583	284351.30203182	6509907.96293256	II	IV
23584	286851.30203182	6509907.96293256	II	IV
23585	289351.30203182	6509907.96293256	II	IV
23586	291851.30203182	6509907.96293256	II	II
23587	294351.30203182	6509907.96293256	II	IV
23588	296851.30203182	6509907.96293256	II	II
23589	299351.30203182	6509907.96293256	II	II
23590	301851.30203182	6509907.96293256	II	II
23591	304351.30203182	6509907.96293256	II	II
23592	306851.30203182	6509907.96293256	II	II
23593	309351.30203182	6509907.96293256	II	II
23594	311851.30203182	6509907.96293256	II	II
23595	314351.30203182	6509907.96293256	II	II
23596	316851.30203182	6509907.96293256	II	II
23597	319351.30203182	6509907.96293256	II	II
23598	321851.30203182	6509907.96293256	II	II
23599	324351.30203182	6509907.96293256	II	II
23600	326851.30203182	6509907.96293256	II	II
23601	329351.30203182	6509907.96293256	II	II
23602	331851.30203182	6509907.96293256	II	.
23603	334351.30203182	6509907.96293256	II	II
23604	336851.30203182	6509907.96293256	II	II
23605	339351.30203182	6509907.96293256	II	II
23606	341851.30203182	6509907.96293256	II	II
23607	344351.30203182	6509907.96293256	II	II
23608	346851.30203182	6509907.96293256	II	II
23609	349351.30203182	6509907.96293256	II	II
23610	351851.30203182	6509907.96293256	II	II
23611	354351.30203182	6509907.96293256	II	II
23612	356851.30203182	6509907.96293256	II	II
23613	359351.30203182	6509907.96293256	II	II
23614	361851.30203182	6509907.96293256	II	II
23615	364351.30203182	6509907.96293256	II	III
23616	366851.30203182	6509907.96293256	II	II
23617	369351.30203182	6509907.96293256	II	III
23618	371851.30203182	6509907.96293256	II	III
23619	374351.30203182	6509907.96293256	II	III
23620	376851.30203182	6509907.96293256	III	III
23621	379351.30203182	6509907.96293256	III	III
23622	381851.30203182	6509907.96293256	III	III
23623	384351.30203182	6509907.96293256	III	III
23624	386851.30203182	6509907.96293256	III	III
23625	389351.30203182	6509907.96293256	III	III
23626	391851.30203182	6509907.96293256	III	III
23627	394351.30203182	6509907.96293256	III	III
23628	396851.30203182	6509907.96293256	III	III
23629	399351.30203182	6509907.96293256	III	III
23630	401851.30203182	6509907.96293256	III	III
23631	404351.30203182	6509907.96293256	III	III
23632	406851.30203182	6509907.96293256	III	III
23633	409351.30203182	6509907.96293256	III	III
23634	411851.30203182	6509907.96293256	III	III
23635	414351.30203182	6509907.96293256	III	III
23636	416851.30203182	6509907.96293256	III	III
23637	419351.30203182	6509907.96293256	III	III
23638	421851.30203182	6509907.96293256	III	III
23639	424351.30203182	6509907.96293256	III	III
23640	426851.30203182	6509907.96293256	III	III
23641	429351.30203182	6509907.96293256	III	III
23642	431851.30203182	6509907.96293256	III	III
23643	434351.30203182	6509907.96293256	III	III
23644	436851.30203182	6509907.96293256	III	III
23645	439351.30203182	6509907.96293256	III	III
23646	441851.30203182	6509907.96293256	III	III
23647	444351.30203182	6509907.96293256	III	III
23648	446851.30203182	6509907.96293256	III	III
23649	449351.30203182	6509907.96293256	III	III
23650	451851.30203182	6509907.96293256	III	III
23651	454351.30203182	6509907.96293256	III	III
23652	456851.30203182	6509907.96293256	III	III
23653	459351.30203182	6509907.96293256	III	III
23654	461851.30203182	6509907.96293256	III	III
23655	464351.30203182	6509907.96293256	III	III
23656	466851.30203182	6509907.96293256	III	III
23657	469351.30203182	6509907.96293256	III	III
23658	471851.30203182	6509907.96293256	III	III
23659	474351.30203182	6509907.96293256	III	III
23660	476851.30203182	6509907.96293256	III	III
23661	479351.30203182	6509907.96293256	III	III
23662	481851.30203182	6509907.96293256	III	III
23663	484351.30203182	6509907.96293256	III	III
23664	486851.30203182	6509907.96293256	III	III
23665	489351.30203182	6509907.96293256	III	III
23666	491851.30203182	6509907.96293256	III	III
23667	494351.30203182	6509907.96293256	III	III
23668	496851.30203182	6509907.96293256	III	III
23669	499351.30203182	6509907.96293256	III	III
23670	501851.30203182	6509907.96293256	III	III
23671	504351.30203182	6509907.96293256	III	III
23672	506851.30203182	6509907.96293256	III	III
23673	509351.30203182	6509907.96293256	III	III
23674	511851.30203182	6509907.96293256	III	III
23675	514351.30203182	6509907.96293256	III	III
23676	516851.30203182	6509907.96293256	III	III
23677	519351.30203182	6509907.96293256	III	III
23678	521851.30203182	6509907.96293256	III	III
23679	524351.30203182	6509907.96293256	III	III
23680	526851.30203182	6509907.96293256	III	III
23681	529351.30203182	6509907.96293256	III	III
23682	531851.30203182	6509907.96293256	III	III
23683	534351.30203182	6509907.96293256	III	III
23684	536851.30203182	6509907.96293256	III	III
23685	539351.30203182	6509907.96293256	III	III
23686	541851.30203182	6509907.96293256	III	III
23687	544351.30203182	6509907.96293256	III	III
23688	546851.30203182	6509907.96293256	III	III
23689	549351.30203182	6509907.96293256	III	III
23690	551851.30203182	6509907.96293256	III	III
23691	554351.30203182	6509907.96293256	III	III
23692	556851.30203182	6509907.96293256	III	III
23693	559351.30203182	6509907.96293256	III	III
23694	561851.30203182	6509907.96293256	III	III
23695	564351.30203182	6509907.96293256	III	III
23696	566851.30203182	6509907.96293256	III	III
23697	569351.30203182	6509907.96293256	III	III
23698	571851.30203182	6509907.96293256	III	III
23699	574351.30203182	6509907.96293256	III	III
23700	576851.30203182	6509907.96293256	III	III
23701	579351.30203182	6509907.96293256	III	III
23702	581851.30203182	6509907.96293256	III	III
23703	584351.30203182	6509907.96293256	III	III
23717	236851.30203182	6512407.96293256	I	I
23718	239351.30203182	6512407.96293256	I	I
23719	241851.30203182	6512407.96293256	I	I
23720	244351.30203182	6512407.96293256	I	I
23721	246851.30203182	6512407.96293256	I	I
23722	249351.30203182	6512407.96293256	I	I
23723	251851.30203182	6512407.96293256	I	I
23724	254351.30203182	6512407.96293256	I	I
23725	256851.30203182	6512407.96293256	I	I
23726	259351.30203182	6512407.96293256	I	I
23727	261851.30203182	6512407.96293256	I	I
23728	264351.30203182	6512407.96293256	I	I
23729	266851.30203182	6512407.96293256	I	I
23730	269351.30203182	6512407.96293256	I	I
23731	271851.30203182	6512407.96293256	I	I
23732	274351.30203182	6512407.96293256	II	.
23733	276851.30203182	6512407.96293256	II	II
23734	279351.30203182	6512407.96293256	II	IV
23735	281851.30203182	6512407.96293256	II	II
23736	284351.30203182	6512407.96293256	II	IV
23737	286851.30203182	6512407.96293256	II	IV
23738	289351.30203182	6512407.96293256	II	IV
23739	291851.30203182	6512407.96293256	II	IV
23740	294351.30203182	6512407.96293256	II	IV
23741	296851.30203182	6512407.96293256	II	II
23742	299351.30203182	6512407.96293256	II	II
23743	301851.30203182	6512407.96293256	II	II
23744	304351.30203182	6512407.96293256	II	II
23745	306851.30203182	6512407.96293256	II	II
23746	309351.30203182	6512407.96293256	II	.
23747	311851.30203182	6512407.96293256	II	II
23748	314351.30203182	6512407.96293256	II	II
23749	316851.30203182	6512407.96293256	II	.
23750	319351.30203182	6512407.96293256	II	II
23751	321851.30203182	6512407.96293256	II	II
23752	324351.30203182	6512407.96293256	II	II
23753	326851.30203182	6512407.96293256	II	II
23754	329351.30203182	6512407.96293256	II	II
23755	331851.30203182	6512407.96293256	II	II
23756	334351.30203182	6512407.96293256	II	.
23757	336851.30203182	6512407.96293256	II	II
23758	339351.30203182	6512407.96293256	II	II
23759	341851.30203182	6512407.96293256	II	II
23760	344351.30203182	6512407.96293256	II	II
23761	346851.30203182	6512407.96293256	II	II
23762	349351.30203182	6512407.96293256	II	II
23763	351851.30203182	6512407.96293256	II	II
23764	354351.30203182	6512407.96293256	II	II
23765	356851.30203182	6512407.96293256	II	II
23766	359351.30203182	6512407.96293256	II	II
23767	361851.30203182	6512407.96293256	II	III
23768	364351.30203182	6512407.96293256	II	III
23769	366851.30203182	6512407.96293256	II	II
23770	369351.30203182	6512407.96293256	II	III
23771	371851.30203182	6512407.96293256	II	III
23772	374351.30203182	6512407.96293256	II	III
23773	376851.30203182	6512407.96293256	III	III
23774	379351.30203182	6512407.96293256	III	III
23775	381851.30203182	6512407.96293256	III	III
23776	384351.30203182	6512407.96293256	III	III
23777	386851.30203182	6512407.96293256	III	III
23778	389351.30203182	6512407.96293256	III	III
23779	391851.30203182	6512407.96293256	III	III
23780	394351.30203182	6512407.96293256	III	III
23781	396851.30203182	6512407.96293256	III	III
23782	399351.30203182	6512407.96293256	III	III
23783	401851.30203182	6512407.96293256	III	III
23784	404351.30203182	6512407.96293256	III	III
23785	406851.30203182	6512407.96293256	III	III
23786	409351.30203182	6512407.96293256	III	III
23787	411851.30203182	6512407.96293256	III	III
23788	414351.30203182	6512407.96293256	III	III
23789	416851.30203182	6512407.96293256	III	III
23790	419351.30203182	6512407.96293256	III	III
23791	421851.30203182	6512407.96293256	III	III
23792	424351.30203182	6512407.96293256	III	III
23793	426851.30203182	6512407.96293256	III	III
23794	429351.30203182	6512407.96293256	III	III
23795	431851.30203182	6512407.96293256	III	III
23796	434351.30203182	6512407.96293256	III	III
23797	436851.30203182	6512407.96293256	III	III
23798	439351.30203182	6512407.96293256	III	III
23799	441851.30203182	6512407.96293256	III	III
23800	444351.30203182	6512407.96293256	III	III
23801	446851.30203182	6512407.96293256	III	III
23802	449351.30203182	6512407.96293256	III	III
23803	451851.30203182	6512407.96293256	III	III
23804	454351.30203182	6512407.96293256	III	III
23805	456851.30203182	6512407.96293256	III	III
23806	459351.30203182	6512407.96293256	III	III
23807	461851.30203182	6512407.96293256	III	III
23808	464351.30203182	6512407.96293256	III	III
23809	466851.30203182	6512407.96293256	III	III
23810	469351.30203182	6512407.96293256	III	III
23811	471851.30203182	6512407.96293256	III	III
23812	474351.30203182	6512407.96293256	III	III
23813	476851.30203182	6512407.96293256	III	III
23814	479351.30203182	6512407.96293256	III	III
23815	481851.30203182	6512407.96293256	III	III
23816	484351.30203182	6512407.96293256	III	III
23817	486851.30203182	6512407.96293256	III	III
23818	489351.30203182	6512407.96293256	III	III
23819	491851.30203182	6512407.96293256	III	III
23820	494351.30203182	6512407.96293256	III	III
23821	496851.30203182	6512407.96293256	III	III
23822	499351.30203182	6512407.96293256	III	III
23823	501851.30203182	6512407.96293256	III	III
23824	504351.30203182	6512407.96293256	III	III
23825	506851.30203182	6512407.96293256	III	III
23826	509351.30203182	6512407.96293256	III	III
23827	511851.30203182	6512407.96293256	III	III
23828	514351.30203182	6512407.96293256	III	III
23829	516851.30203182	6512407.96293256	III	III
23830	519351.30203182	6512407.96293256	III	III
23831	521851.30203182	6512407.96293256	III	III
23832	524351.30203182	6512407.96293256	III	III
23833	526851.30203182	6512407.96293256	III	III
23834	529351.30203182	6512407.96293256	III	III
23835	531851.30203182	6512407.96293256	III	III
23836	534351.30203182	6512407.96293256	III	III
23837	536851.30203182	6512407.96293256	III	III
23838	539351.30203182	6512407.96293256	III	III
23839	541851.30203182	6512407.96293256	III	III
23840	544351.30203182	6512407.96293256	III	III
23841	546851.30203182	6512407.96293256	III	III
23842	549351.30203182	6512407.96293256	III	III
23843	551851.30203182	6512407.96293256	III	III
23844	554351.30203182	6512407.96293256	III	III
23845	556851.30203182	6512407.96293256	III	III
23846	559351.30203182	6512407.96293256	III	III
23847	561851.30203182	6512407.96293256	III	III
23848	564351.30203182	6512407.96293256	III	III
23849	566851.30203182	6512407.96293256	III	III
23850	569351.30203182	6512407.96293256	III	III
23851	571851.30203182	6512407.96293256	III	III
23852	574351.30203182	6512407.96293256	III	III
23853	576851.30203182	6512407.96293256	III	III
23854	579351.30203182	6512407.96293256	III	III
23855	581851.30203182	6512407.96293256	III	III
23856	584351.30203182	6512407.96293256	III	III
23870	236851.30203182	6514907.96293256	I	I
23871	239351.30203182	6514907.96293256	I	I
23872	241851.30203182	6514907.96293256	I	I
23873	244351.30203182	6514907.96293256	I	I
23874	246851.30203182	6514907.96293256	I	I
23875	249351.30203182	6514907.96293256	I	I
23876	251851.30203182	6514907.96293256	I	I
23877	254351.30203182	6514907.96293256	I	I
23878	256851.30203182	6514907.96293256	I	I
23879	259351.30203182	6514907.96293256	I	I
23880	261851.30203182	6514907.96293256	I	I
23881	264351.30203182	6514907.96293256	I	I
23882	266851.30203182	6514907.96293256	I	I
23883	269351.30203182	6514907.96293256	I	I
23884	271851.30203182	6514907.96293256	I	II
23885	274351.30203182	6514907.96293256	II	II
23886	276851.30203182	6514907.96293256	II	II
23887	279351.30203182	6514907.96293256	II	II
23888	281851.30203182	6514907.96293256	II	II
23889	284351.30203182	6514907.96293256	II	IV
23890	286851.30203182	6514907.96293256	II	II
23891	289351.30203182	6514907.96293256	II	II
23892	291851.30203182	6514907.96293256	II	IV
23893	294351.30203182	6514907.96293256	II	II
23894	296851.30203182	6514907.96293256	II	II
23895	299351.30203182	6514907.96293256	II	II
23896	301851.30203182	6514907.96293256	II	II
23897	304351.30203182	6514907.96293256	II	II
23898	306851.30203182	6514907.96293256	II	II
23899	309351.30203182	6514907.96293256	II	II
23900	311851.30203182	6514907.96293256	II	II
23901	314351.30203182	6514907.96293256	II	II
23902	316851.30203182	6514907.96293256	II	II
23903	319351.30203182	6514907.96293256	II	.
23904	321851.30203182	6514907.96293256	II	II
23905	324351.30203182	6514907.96293256	II	II
23906	326851.30203182	6514907.96293256	II	II
23907	329351.30203182	6514907.96293256	II	II
23908	331851.30203182	6514907.96293256	II	.
23909	334351.30203182	6514907.96293256	II	II
23910	336851.30203182	6514907.96293256	II	II
23911	339351.30203182	6514907.96293256	II	II
23912	341851.30203182	6514907.96293256	II	.
23913	344351.30203182	6514907.96293256	II	.
23914	346851.30203182	6514907.96293256	II	II
23915	349351.30203182	6514907.96293256	II	.
23916	351851.30203182	6514907.96293256	II	II
23917	354351.30203182	6514907.96293256	II	II
23918	356851.30203182	6514907.96293256	II	II
23919	359351.30203182	6514907.96293256	II	II
23920	361851.30203182	6514907.96293256	II	II
23921	364351.30203182	6514907.96293256	II	III
23922	366851.30203182	6514907.96293256	II	II
23923	369351.30203182	6514907.96293256	II	II
23924	371851.30203182	6514907.96293256	II	III
23925	374351.30203182	6514907.96293256	II	III
23926	376851.30203182	6514907.96293256	III	III
23927	379351.30203182	6514907.96293256	III	III
23928	381851.30203182	6514907.96293256	III	III
23929	384351.30203182	6514907.96293256	III	III
